Timestamp,Raw
1729805582.9604151,-196
1729805582.9624677,51
1729805582.9645267,51
1729805582.966603,380
1729805582.9687445,140
1729805582.9708462,176
1729805582.9729533,169
1729805582.9750154,59
1729805582.977084,263
1729805582.9791284,263
1729805582.9811738,-18
1729805582.9832275,-854
1729805582.985288,-854
1729805582.987368,-133
1729805582.9894414,-133
1729805582.9915066,-348
1729805582.9935768,-348
1729805582.9956584,-661
1729805582.9977078,-661
1729805583.00125,-549
1729805583.0071292,-246
1729805583.0092983,-246
1729805583.0114176,-246
1729805583.013484,373
1729805583.0155635,-21
1729805583.0176172,-70
1729805583.0196755,-70
1729805583.0217547,-737
1729805583.0238218,-774
1729805583.0259287,-774
1729805583.0280294,-275
1729805583.0300918,-445
1729805583.032153,-445
1729805583.0342052,-278
1729805583.0362911,-278
1729805583.0383725,-425
1729805583.0404546,-329
1729805583.0425441,-524
1729805583.044611,-586
1729805583.0466802,-586
1729805583.048728,-489
1729805583.0507777,-489
1729805583.0528488,-425
1729805583.0549252,-317
1729805583.0569975,-317
1729805583.0590866,-456
1729805583.061168,-456
1729805583.0632253,-300
1729805583.0652745,-212
1729805583.067325,-212
1729805583.0693922,-173
1729805583.07146,-212
1729805583.0735552,-188
1729805583.075667,-74
1729805583.0777519,-38
1729805583.0798187,-70
1729805583.0818782,-46
1729805583.083926,12
1729805583.0860012,49
1729805583.0880833,44
1729805583.0901484,34
1729805583.092228,69
1729805583.0943074,69
1729805583.0963717,86
1729805583.0984192,135
1729805583.1020648,150
1729805583.104747,150
1729805583.1068592,106
1729805583.1089249,106
1729805583.1109667,106
1729805583.1130266,106
1729805583.1150994,106
1729805583.1171618,148
1729805583.1192303,211
1729805583.121297,131
1729805583.1233532,131
1729805583.1254056,123
1729805583.127504,123
1729805583.1295907,123
1729805583.131666,156
1729805583.13375,163
1729805583.135887,134
1729805583.1379766,134
1729805583.1400383,139
1729805583.142101,139
1729805583.144163,152
1729805583.1462293,137
1729805583.148323,89
1729805583.1503906,89
1729805583.1524644,192
1729805583.1545494,192
1729805583.1566453,212
1729805583.1587145,166
1729805583.160772,-24
1729805583.162878,-24
1729805583.1649692,193
1729805583.1670158,249
1729805583.1690657,249
1729805583.1711354,249
1729805583.1732028,249
1729805583.1752484,249
1729805583.177289,249
1729805583.17933,249
1729805583.1813753,249
1729805583.1834157,82
1729805583.185492,35
1729805583.1875768,182
1729805583.1896436,208
1729805583.19169,208
1729805583.1937392,250
1729805583.1958072,199
1729805583.1978538,41
1729805583.2035172,41
1729805583.2057073,198
1729805583.2077682,198
1729805583.2098105,198
1729805583.211867,198
1729805583.21392,245
1729805583.2159712,245
1729805583.2180138,253
1729805583.2200763,201
1729805583.222198,103
1729805583.2242463,81
1729805583.2262955,81
1729805583.2283382,-26
1729805583.230393,82
1729805583.232455,128
1729805583.2345011,128
1729805583.236566,84
1729805583.2386527,71
1729805583.2407086,7
1729805583.242775,194
1729805583.2448394,404
1729805583.2468839,394
1729805583.248933,118
1729805583.250977,118
1729805583.2530365,118
1729805583.2551022,119
1729805583.257152,-82
1729805583.259199,-82
1729805583.2612436,-129
1729805583.2632868,265
1729805583.2653334,265
1729805583.2673783,184
1729805583.2694588,184
1729805583.2715468,185
1729805583.273611,321
1729805583.2756858,321
1729805583.2777302,114
1729805583.279777,114
1729805583.2818255,83
1729805583.2838705,114
1729805583.2859175,114
1729805583.2879508,160
1729805583.2899766,220
1729805583.2920032,220
1729805583.2940261,137
1729805583.29605,88
1729805583.2980745,73
1729805583.3000994,73
1729805583.3050778,39
1729805583.3071308,39
1729805583.3091633,73
1729805583.3111875,73
1729805583.3132095,73
1729805583.3152313,73
1729805583.3172536,73
1729805583.3192835,73
1729805583.3213158,155
1729805583.3233438,218
1729805583.325369,218
1729805583.327391,340
1729805583.3294165,340
1729805583.3314414,337
1729805583.3334637,279
1729805583.335486,161
1729805583.3375092,153
1729805583.3395314,176
1729805583.3415554,176
1729805583.3435774,148
1729805583.3455992,230
1729805583.3476222,183
1729805583.34963,91
1729805583.3516538,72
1729805583.3536756,113
1729805583.3557582,49
1729805583.3578038,28
1729805583.3598483,198
1729805583.3618975,288
1729805583.3639424,313
1729805583.365986,258
1729805583.3680315,184
1729805583.3701026,121
1729805583.3721774,75
1729805583.3742547,59
1729805583.3763032,27
1729805583.3783553,11
1729805583.3804052,11
1729805583.382449,137
1729805583.3845298,275
1729805583.3866513,240
1729805583.3887336,81
1729805583.390787,81
1729805583.3928535,129
1729805583.3949273,145
1729805583.3969784,-11
1729805583.4033175,-11
1729805583.4054515,4
1729805583.407521,4
1729805583.4095898,41
1729805583.411654,371
1729805583.4137046,-18
1729805583.4157548,-18
1729805583.4177892,-18
1729805583.4198208,-18
1729805583.4218724,-134
1729805583.4239576,171
1729805583.4260514,-149
1729805583.4281082,-50
1729805583.430163,-50
1729805583.4322293,-172
1729805583.4342997,-391
1729805583.4363537,-482
1729805583.4384165,-365
1729805583.4404864,-365
1729805583.4425485,-376
1729805583.444595,-262
1729805583.4466429,-146
1729805583.4486556,-137
1729805583.450733,-137
1729805583.452813,-631
1729805583.4548626,-635
1729805583.456926,-569
1729805583.4589963,-347
1729805583.4610426,-33
1729805583.4630864,26
1729805583.4651356,680
1729805583.4671938,680
1729805583.469239,-88
1729805583.4712913,-88
1729805583.4733434,-407
1729805583.475403,-599
1729805583.477463,-599
1729805583.4795263,-812
1729805583.4817235,-812
1729805583.484384,-444
1729805583.4864872,199
1729805583.4886067,199
1729805583.4907765,203
1729805583.4930892,81
1729805583.4952147,-229
1729805583.4979732,-673
1729805583.503911,-673
1729805583.5068583,-325
1729805583.508972,-283
1729805583.5112863,-315
1729805583.513367,-520
1729805583.5154257,-520
1729805583.5174694,-540
1729805583.5200534,-540
1729805583.5221689,-540
1729805583.52423,-466
1729805583.5262654,-466
1729805583.5283535,-466
1729805583.530417,-340
1729805583.5324676,-187
1729805583.5345097,-22
1729805583.5365653,-37
1729805583.5386407,-37
1729805583.5407062,-37
1729805583.5430121,-19
1729805583.5450866,103
1729805583.5471365,103
1729805583.5499907,103
1729805583.552069,181
1729805583.5541365,89
1729805583.5561986,89
1729805583.55827,152
1729805583.5603461,185
1729805583.5624177,162
1729805583.5644703,162
1729805583.5665247,166
1729805583.5685828,166
1729805583.5706651,184
1729805583.5727608,184
1729805583.5748935,173
1729805583.5769615,154
1729805583.5790231,154
1729805583.5810752,144
1729805583.5831296,144
1729805583.5852008,133
1729805583.587275,136
1729805583.5893312,162
1729805583.5913782,198
1729805583.5934274,247
1729805583.5954785,247
1729805583.597525,172
1729805583.6001966,172
1729805583.6040611,172
1729805583.6061904,150
1729805583.6082702,169
1729805583.6103303,169
1729805583.6123822,219
1729805583.614427,171
1729805583.616493,171
1729805583.6185527,176
1729805583.62064,176
1729805583.6227038,212
1729805583.624747,212
1729805583.6267846,212
1729805583.6288233,212
1729805583.630862,212
1729805583.6329057,212
1729805583.6349878,227
1729805583.6370633,187
1729805583.639133,211
1729805583.641211,167
1729805583.6432598,250
1729805583.6453087,250
1729805583.647357,108
1729805583.6494064,65
1729805583.6514616,65
1729805583.6535406,66
1729805583.6556163,-4
1729805583.6576514,219
1729805583.6597064,332
1729805583.6617606,332
1729805583.6638262,97
1729805583.665882,97
1729805583.6679325,157
1729805583.6699986,193
1729805583.6720731,131
1729805583.674131,86
1729805583.676156,86
1729805583.6782172,17
1729805583.6802762,-20
1729805583.6823206,48
1729805583.6843534,112
1729805583.6864104,112
1729805583.6884859,32
1729805583.6905427,32
1729805583.6925917,-19
1729805583.6946473,-83
1729805583.6967041,-10
1729805583.6987467,64
1729805583.7008204,64
1729805583.7045755,64
1729805583.706821,290
1729805583.708901,211
1729805583.710935,211
1729805583.7129743,267
1729805583.7150168,268
1729805583.717062,251
1729805583.7191358,81
1729805583.7212,81
1729805583.7232618,81
1729805583.7253132,81
1729805583.7273393,81
1729805583.7293699,81
1729805583.7313974,81
1729805583.7334204,81
1729805583.735444,81
1729805583.7374704,164
1729805583.7395015,134
1729805583.7415304,134
1729805583.743555,348
1729805583.745611,348
1729805583.7476318,261
1729805583.7496426,324
1729805583.7516716,469
1729805583.7537022,333
1729805583.7557464,314
1729805583.757772,365
1729805583.759796,368
1729805583.761839,371
1729805583.7638834,445
1729805583.7659078,445
1729805583.7679305,458
1729805583.7699654,337
1729805583.772002,427
1729805583.7740285,482
1729805583.7760553,482
1729805583.7780783,273
1729805583.780103,273
1729805583.782125,395
1729805583.7841513,403
1729805583.7861884,401
1729805583.7882252,310
1729805583.7902508,310
1729805583.7922728,252
1729805583.794297,216
1729805583.7963226,90
1729805583.7983475,-34
1729805583.8013206,-34
1729805583.8050027,-34
1729805583.8070838,170
1729805583.809148,56
1729805583.8111749,56
1729805583.8131998,92
1729805583.8152263,92
1729805583.8172486,195
1729805583.8192875,96
1729805583.821329,96
1729805583.8233554,36
1729805583.8253853,36
1729805583.8274136,36
1729805583.8294384,36
1729805583.831479,36
1729805583.8335207,36
1729805583.8355918,35
1729805583.8376644,-270
1729805583.8397815,-270
1729805583.841863,-6
1729805583.8439074,23
1729805583.8459678,23
1729805583.8480358,4
1729805583.8515978,4
1729805583.8536634,58
1729805583.855723,6
1729805583.8577566,-53
1729805583.8599193,-53
1729805583.862082,-139
1729805583.8641257,-66
1729805583.8661637,-66
1729805583.8682177,-65
1729805583.8702607,-65
1729805583.8722968,-42
1729805583.8743434,-85
1729805583.8763905,-179
1729805583.8784165,-179
1729805583.8804774,-138
1729805583.88286,-248
1729805583.88489,-248
1729805583.886979,-220
1729805583.889055,-235
1729805583.8911116,-169
1729805583.8931403,-58
1729805583.8952045,-58
1729805583.8972898,-136
1729805583.8993444,-167
1729805583.9044077,-125
1729805583.9072964,-226
1729805583.9093835,-226
1729805583.911457,-149
1729805583.9135199,-29
1729805583.9155989,-29
1729805583.9176497,-93
1729805583.9197206,-93
1729805583.9221227,-59
1729805583.9242013,-217
1729805583.9262578,-217
1729805583.9285705,-217
1729805583.9307952,-217
1729805583.932866,-218
1729805583.934892,-74
1729805583.9369307,-60
1729805583.938981,-106
1729805583.9410052,-132
1729805583.9430535,-132
1729805583.945087,-132
1729805583.9471176,131
1729805583.9493449,123
1729805583.951413,-78
1729805583.9534457,-78
1729805583.955481,-122
1729805583.9575238,-237
1729805583.9595568,-237
1729805583.9615815,-328
1729805583.963612,-293
1729805583.9656408,-293
1729805583.967629,-237
1729805583.9696355,-107
1729805583.971695,-50
1729805583.9737577,-263
1729805583.9757812,-171
1729805583.977806,88
1729805583.9798298,70
1729805583.9818695,-235
1729805583.9839003,-214
1729805583.9859242,120
1729805583.9879513,179
1729805583.9899752,-278
1729805583.9920096,-278
1729805583.9940321,-315
1729805583.996055,-339
1729805583.9980814,-339
1729805584.000349,-339
1729805584.0024056,241
1729805584.004463,224
1729805584.0065165,-2
1729805584.008549,541
1729805584.0105739,541
1729805584.0125976,345
1729805584.014625,345
1729805584.0166295,-338
1729805584.018629,16
1729805584.0206416,-412
1729805584.0226305,-421
1729805584.0246289,-421
1729805584.0266628,-421
1729805584.0287144,-630
1729805584.0307512,-630
1729805584.0327885,-630
1729805584.0348186,-630
1729805584.0368516,-488
1729805584.0389032,-641
1729805584.0409622,-595
1729805584.0430253,-595
1729805584.0450864,-362
1729805584.047143,-458
1729805584.0491965,-500
1729805584.0512488,-189
1729805584.0533066,-532
1729805584.0553527,-604
1729805584.0573783,-604
1729805584.0594015,-604
1729805584.0614407,38
1729805584.0634902,-280
1729805584.0655203,-419
1729805584.0675514,-152
1729805584.0695887,-152
1729805584.0716517,-89
1729805584.073796,-141
1729805584.0758827,-184
1729805584.0779805,-11
1729805584.0800362,-11
1729805584.0820768,26
1729805584.0841208,-66
1729805584.0861845,-10
1729805584.0882642,-10
1729805584.0903306,-10
1729805584.0923893,71
1729805584.0944438,71
1729805584.0965188,86
1729805584.0997202,86
1729805584.1020193,188
1729805584.1041064,188
1729805584.1061897,219
1729805584.108245,291
1729805584.1102939,291
1729805584.1123407,229
1729805584.1144216,229
1729805584.1168118,236
1729805584.1188898,236
1729805584.1209593,233
1729805584.1230025,229
1729805584.1250434,253
1729805584.1270895,253
1729805584.1291294,281
1729805584.1311839,298
1729805584.133246,298
1729805584.135301,298
1729805584.137383,298
1729805584.139457,298
1729805584.1415043,298
1729805584.143547,298
1729805584.1455894,298
1729805584.147657,298
1729805584.1497288,298
1729805584.1517792,341
1729805584.1538455,376
1729805584.1559143,380
1729805584.1579657,402
1729805584.1600144,402
1729805584.1620598,487
1729805584.1641119,401
1729805584.166162,449
1729805584.1682112,449
1729805584.1702747,449
1729805584.172345,471
1729805584.1744041,519
1729805584.1764522,519
1729805584.178498,602
1729805584.180546,602
1729805584.1825914,592
1729805584.1846461,612
1729805584.186801,657
1729805584.1889076,572
1729805584.1909592,679
1729805584.1930087,679
1729805584.1950579,695
1729805584.1988888,695
1729805584.200997,325
1729805584.2030807,325
1729805584.2051547,325
1729805584.2072134,422
1729805584.2092586,346
1729805584.2113006,203
1729805584.2133417,203
1729805584.2153966,228
1729805584.2174702,251
1729805584.2195413,320
1729805584.2216284,320
1729805584.2236896,128
1729805584.2258134,51
1729805584.2278712,7
1729805584.229927,-1
1729805584.2319832,-108
1729805584.2340488,-108
1729805584.2361143,-108
1729805584.2381942,-108
1729805584.2402508,-108
1729805584.2423027,45
1729805584.2443576,45
1729805584.246404,41
1729805584.248456,-20
1729805584.2505078,-222
1729805584.2525685,-49
1729805584.254639,-49
1729805584.2566876,-149
1729805584.2587411,-311
1729805584.2607875,-311
1729805584.2628367,97
1729805584.264882,145
1729805584.2669272,-142
1729805584.2689905,-142
1729805584.2710657,-203
1729805584.2731135,-281
1729805584.275161,-281
1729805584.277213,-234
1729805584.2792683,-234
1729805584.2813332,-302
1729805584.2833865,-268
1729805584.2854867,-156
1729805584.2875817,-134
1729805584.289647,-134
1729805584.2918055,-118
1729805584.2938612,-118
1729805584.2959146,26
1729805584.298795,-149
1729805584.3009722,-206
1729805584.303053,-58
1729805584.3051202,-58
1729805584.3071697,51
1729805584.3092165,51
1729805584.3112667,-17
1729805584.3133173,-102
1729805584.315384,-102
1729805584.3174763,-189
1729805584.319569,-66
1729805584.3216457,72
1729805584.3236947,72
1729805584.325742,72
1729805584.327794,72
1729805584.3298647,72
1729805584.3319356,23
1729805584.3339849,23
1729805584.3360622,8
1729805584.3381557,8
1729805584.3402228,8
1729805584.3422909,8
1729805584.3443575,-68
1729805584.3464062,101
1729805584.3484519,114
1729805584.3504972,22
1729805584.3525674,147
1729805584.354664,147
1729805584.3567476,152
1729805584.3588207,122
1729805584.360883,141
1729805584.362948,141
1729805584.364996,162
1729805584.3670533,97
1729805584.36914,97
1729805584.3712146,171
1729805584.3732667,171
1729805584.375314,130
1729805584.3773594,130
1729805584.379407,106
1729805584.381455,84
1729805584.383501,199
1729805584.3855765,199
1729805584.3876948,230
1729805584.389758,311
1729805584.3918078,336
1729805584.3938577,336
1729805584.3959038,338
1729805584.399329,338
1729805584.40145,290
1729805584.403541,266
1729805584.4056115,266
1729805584.4076786,245
1729805584.409762,245
1729805584.4118133,443
1729805584.413876,562
1729805584.4159596,299
1729805584.4180481,299
1729805584.4201264,364
1729805584.4222066,364
1729805584.4242742,252
1729805584.4263413,252
1729805584.4283934,290
1729805584.4304569,241
1729805584.4325252,241
1729805584.4345741,247
1729805584.436665,266
1729805584.438749,164
1729805584.4408078,164
1729805584.4428725,204
1729805584.4449444,134
1729805584.4470103,144
1729805584.4490597,144
1729805584.451106,144
1729805584.4531732,144
1729805584.4552448,144
1729805584.4572918,144
1729805584.4593387,144
1729805584.461386,144
1729805584.463432,144
1729805584.4654748,323
1729805584.4675512,323
1729805584.4696133,188
1729805584.4716916,92
1729805584.4737456,-49
1729805584.4757907,-732
1729805584.4778335,-286
1729805584.4798906,24
1729805584.481952,-541
1729805584.4839969,-541
1729805584.4860778,-541
1729805584.4881556,-802
1729805584.490215,-380
1729805584.4922736,-141
1729805584.4943461,-141
1729805584.496405,-585
1729805584.50142,-585
1729805584.5035791,-564
1729805584.5056531,-952
1729805584.5077012,-1162
1729805584.5097497,-1162
1729805584.5118027,-593
1729805584.5138445,-345
1729805584.5159373,-634
1729805584.518076,-1298
1729805584.5201573,-1529
1729805584.5222404,-1165
1729805584.524264,-801
1729805584.526314,-972
1729805584.528362,-947
1729805584.5304205,-947
1729805584.532482,-449
1729805584.534538,-449
1729805584.5366142,-330
1729805584.5386946,-245
1729805584.5407388,-245
1729805584.5427995,-245
1729805584.544908,-187
1729805584.546963,-187
1729805584.5490108,-187
1729805584.5510542,-546
1729805584.55312,-546
1729805584.555187,-633
1729805584.5572572,-317
1729805584.559336,-305
1729805584.5613852,-305
1729805584.5634258,-259
1729805584.5654688,-194
1729805584.5675125,39
1729805584.5695624,39
1729805584.5716076,90
1729805584.5736537,117
1729805584.575715,152
1729805584.5778244,233
1729805584.57987,358
1729805584.5819101,358
1729805584.5839553,405
1729805584.5860262,380
1729805584.588114,380
1729805584.5901763,309
1729805584.5922303,309
1729805584.5942736,369
1729805584.5963168,369
1729805584.6013224,369
1729805584.6035151,535
1729805584.6056032,714
1729805584.6076472,704
1729805584.609696,704
1729805584.6117785,632
1729805584.6138244,632
1729805584.615886,641
1729805584.6180923,690
1729805584.620174,690
1729805584.6222508,598
1729805584.6243017,598
1729805584.6263483,513
1729805584.6283991,481
1729805584.6304476,452
1729805584.6324997,432
1729805584.6345417,432
1729805584.636603,396
1729805584.6386511,413
1729805584.6406996,427
1729805584.6427472,401
1729805584.644798,435
1729805584.6468542,435
1729805584.6489143,435
1729805584.6509614,904
1729805584.6530273,904
1729805584.655098,1350
1729805584.657177,1478
1729805584.6592553,1484
1729805584.6613102,1435
1729805584.6633554,1435
1729805584.6653976,1260
1729805584.6674414,1156
1729805584.6695247,1156
1729805584.6716092,1010
1729805584.6736724,1010
1729805584.675724,1031
1729805584.6777725,1123
1729805584.6798258,1108
1729805584.6819263,1030
1729805584.6839738,1030
1729805584.6860287,1030
1729805584.6880963,1010
1729805584.6901474,962
1729805584.6922028,955
1729805584.6942647,955
1729805584.6963084,945
1729805584.701081,945
1729805584.7032187,730
1729805584.7053006,666
1729805584.7073445,696
1729805584.7093873,739
1729805584.7114313,739
1729805584.7134714,715
1729805584.7155333,716
1729805584.7176049,723
1729805584.7196648,700
1729805584.7217402,700
1729805584.7238364,651
1729805584.7258842,624
1729805584.7279425,624
1729805584.7299912,585
1729805584.732043,566
1729805584.7340858,566
1729805584.7361493,529
1729805584.7382305,514
1729805584.7402894,488
1729805584.742339,488
1729805584.744389,471
1729805584.7464314,471
1729805584.7484746,471
1729805584.7505202,454
1729805584.7525804,454
1729805584.754654,425
1729805584.7567325,425
1729805584.7588189,372
1729805584.760871,342
1729805584.7629209,342
1729805584.7649674,276
1729805584.7670157,257
1729805584.7690892,257
1729805584.7711656,256
1729805584.773213,167
1729805584.775257,38
1729805584.7773013,48
1729805584.7793446,152
1729805584.7813883,117
1729805584.7834318,117
1729805584.785498,117
1729805584.7875786,117
1729805584.7896402,120
1729805584.791689,32
1729805584.7937334,32
1729805584.7957747,49
1729805584.8007905,49
1729805584.8029072,-174
1729805584.8049796,-450
1729805584.807029,-509
1729805584.809071,-509
1729805584.8111167,-676
1729805584.8131661,-869
1729805584.8152373,-822
1729805584.817328,-894
1729805584.8194249,-894
1729805584.8215086,-1085
1729805584.8235621,-1155
1729805584.8256094,-1146
1729805584.8277023,-1083
1729805584.8297563,-1083
1729805584.8318436,-1153
1729805584.8338914,-1064
1729805584.8359728,-1064
1729805584.8380623,-1011
1729805584.8401203,-914
1729805584.8421712,-914
1729805584.844218,-966
1729805584.8462636,-966
1729805584.8483026,-1098
1729805584.8503447,-1164
1729805584.8523932,-1164
1729805584.8544476,-1164
1729805584.8565083,-1173
1729805584.8585527,-1173
1729805584.8605917,-1036
1729805584.8626466,-1053
1729805584.8646424,-939
1729805584.8666408,-806
1729805584.868643,-806
1729805584.8706565,-760
1729805584.8727188,-746
1729805584.8748345,-724
1729805584.8768845,-715
1729805584.8789268,-689
1729805584.8809745,-706
1729805584.8830338,-706
1729805584.885078,-616
1729805584.887132,-616
1729805584.8891945,-217
1729805584.8912413,-12
1729805584.8932836,-12
1729805584.895339,121
1729805584.897409,231
1729805584.9005294,231
1729805584.9026647,278
1729805584.904741,85
1729805584.906786,-72
1729805584.9088457,-68
1729805584.9108958,140
1729805584.912939,140
1729805584.9149797,156
1729805584.9170344,156
1729805584.9191356,243
1729805584.921225,363
1729805584.9232852,363
1729805584.9253345,483
1729805584.92739,599
1729805584.9294446,599
1729805584.9314957,453
1729805584.9335382,450
1729805584.9355857,573
1729805584.937648,700
1729805584.9397151,717
1729805584.9417648,532
1729805584.9438224,532
1729805584.9458745,743
1729805584.947916,743
1729805584.9499567,904
1729805584.9519975,904
1729805584.9540732,904
1729805584.9561572,904
1729805584.9582057,838
1729805584.9602547,749
1729805584.9622984,941
1729805584.9643397,852
1729805584.9663815,827
1729805584.9684403,827
1729805584.9704976,790
1729805584.9725783,834
1729805584.9746394,1020
1729805584.9767034,1004
1729805584.9787533,1004
1729805584.9808116,856
1729805584.9828641,856
1729805584.9849136,885
1729805584.986986,837
1729805584.9890633,837
1729805584.9911127,764
1729805584.993164,764
1729805584.9952097,745
1729805585.001297,696
1729805585.0034091,656
1729805585.005494,594
1729805585.0075405,594
1729805585.009586,565
1729805585.0116465,552
1729805585.0136926,552
1729805585.0157955,517
1729805585.0178654,500
1729805585.0199435,483
1729805585.0220206,467
1729805585.024072,437
1729805585.0261204,422
1729805585.028166,422
1729805585.0302224,407
1729805585.0322895,380
1729805585.034338,380
1729805585.0364103,356
1729805585.0384858,356
1729805585.0405352,331
1729805585.0425966,322
1729805585.0446782,322
1729805585.046727,300
1729805585.0487978,291
1729805585.0508537,281
1729805585.0529213,273
1729805585.054998,273
1729805585.057054,273
1729805585.059102,273
1729805585.0611491,264
1729805585.0631986,248
1729805585.065251,226
1729805585.0673058,226
1729805585.0693805,212
1729805585.0714614,199
1729805585.07351,199
1729805585.0755541,194
1729805585.077599,186
1729805585.0796685,182
1729805585.0817366,170
1729805585.0837831,166
1729805585.0858817,162
1729805585.0880094,156
1729805585.0900743,152
1729805585.0921211,148
1729805585.0941653,139
1729805585.09621,139
1729805585.1010756,139
1729805585.103206,130
1729805585.1052978,121
1729805585.1073513,119
1729805585.1094022,116
1729805585.1114476,114
1729805585.113498,109
1729805585.1155572,106
1729805585.117639,104
1729805585.119716,100
1729805585.1217973,100
1729805585.1238546,100
1729805585.1259084,96
1729805585.1279614,90
1729805585.130031,90
1729805585.1320994,87
1729805585.134157,87
1729805585.136237,86
1729805585.1383154,86
1729805585.140366,81
1729805585.1424341,80
1729805585.1445022,80
1729805585.1465566,75
1729805585.1486042,73
1729805585.150663,73
1729805585.1527426,73
1729805585.1548111,72
1729805585.156857,72
1729805585.1589084,72
1729805585.1609583,72
1729805585.1630065,72
1729805585.1650522,70
1729805585.1670992,68
1729805585.1691544,64
1729805585.171225,61
1729805585.1732905,61
1729805585.175334,59
1729805585.1773794,59
1729805585.1794217,58
1729805585.1814728,58
1729805585.1835256,57
1729805585.185573,56
1729805585.1876554,56
1729805585.1897554,54
1729805585.1918056,54
1729805585.193848,53
1729805585.1959007,53
1729805585.2004764,53
1729805585.2025702,52
1729805585.2046516,52
1729805585.206714,51
1729805585.208758,50
1729805585.2108011,50
1729805585.212857,49
1729805585.2149062,44
1729805585.2169566,44
1729805585.2190528,44
1729805585.2211282,23
1729805585.2231798,-5
1729805585.225224,-5
1729805585.2272677,-50
1729805585.2293186,-115
1729805585.231367,-162
1729805585.2334101,-243
1729805585.2354517,-230
1729805585.237516,-230
1729805585.2395797,-314
1729805585.2416458,-778
1729805585.2436943,-778
1729805585.2457695,-772
1729805585.2478108,-810
1729805585.2498548,-1222
1729805585.2518985,-1222
1729805585.253949,-1364
1729805585.2560096,-1364
1729805585.2580504,-1578
1729805585.2600927,-1578
1729805585.2621403,-1578
1729805585.2641864,-1578
1729805585.266229,-1602
1729805585.2682738,-1674
1729805585.2703288,-1954
1729805585.2723894,-1954
1729805585.2744315,-1957
1729805585.2764738,-1980
1729805585.2785149,-2048
1729805585.280567,-2048
1729805585.2826307,-2048
1729805585.284647,-2048
1729805585.2867372,-2048
1729805585.2887988,-2048
1729805585.2908478,-2042
